segment_id,time_to_eruption
1000213997,30830024.222596124
100023368,37310979.692268685
1000488999,24900822.643664423
1001028887,20292883.562171385
1001857862,14981647.664051788
1003310246,31356451.372026034
1003545497,33329058.685947742
1004288653,18578424.920733444
10044968,4999969.354667593
1005166812,31090064.78444216
1005502784,35516328.615549795
1005767712,20882218.196179185
1005985933,15859266.54682514
1006013726,26104581.7259162
1006026494,6179663.941254046
1006540019,11659033.755024059
1007067208,19512862.70156495
1007233480,20811557.329800423
100741545,36770126.75188729
100781580,8465981.04921408
1008031106,31622856.312701233
1008453141,6992701.241002261
1008467020,25229201.329031516
1008990702,26890505.152209885
100924436,8212526.098548673
1009570124,25639203.87556879
1010782837,24363252.767753195
101092507,16887450.281044345
1010943716,33645370.80456858
1011004896,28099634.866915807
101110196,17186129.669886198
1011275894,22864021.417770695
1013422575,13702343.57388137
1013765862,5651232.452627884
1014679633,25830615.17281182
1016115878,39108374.1863822
1016184206,15117016.678543882
1017230048,17188114.141017295
1017425206,35894628.69668581
101767110,28008859.09240795
1017793579,13987779.066527354
1018339787,6779615.854450892
1018415836,18577950.211910117
1018835959,16174933.16223714
1019822001,24546111.423201222
1020904533,43304630.44187407
1021766991,27341220.999318004
1022303057,28200078.308295704
1022564826,9860390.767885387
1022792201,42065989.920737
1022920538,4177215.5336946486
102293055,38076405.72983464
1023129837,39069213.29710947
1023178939,7400081.889493123
1024202315,42908505.562258266
1025034217,35504975.02062189
1025592404,19898042.84584499
1026104909,2292920.0481808046
1026215164,9857048.206390377
1026330044,33519600.830550626
1026893635,32375079.86569918
1027015334,18471563.675347015
1027196270,20787208.10278102
1027492850,27650847.24399657
1028291376,34516485.89083695
1028734549,12935481.759062713
1028909050,35018394.84517836
1028936480,7785683.745371052
1030142029,24658244.743532438
1030502977,12599687.954459075
1031020617,15684737.567652628
1031159375,25300635.00861104
1031162177,29839211.992158394
103255324,32140346.652286094
1033010545,16928313.123284157
1033712814,34049806.41541024
1034145574,20821261.243685786
1034149150,37584797.34050283
1034495604,34574773.09242242
1034575439,18531110.531568505
1034661081,11829446.187275836
1036359163,23129384.56288081
1036419067,21567534.875176027
1037409111,36161834.9675464
1037457727,37224092.64255863
1037866071,16077611.664956745
1037870582,32274999.842989497
1038229705,778059.454729272
1038561162,22609161.209582157
1038795212,42733240.73869979
1039022988,22483842.464122206
1039467390,20262844.340733405
1040926190,35832588.60435373
1041238096,16730710.412366223
1042404145,35513033.746987015
1042683102,24670394.013590228
1042872766,14428315.542617073
1042966293,35395879.946320616
1044132676,39533412.17803875
1044145499,35292183.39459018
1044572708,23733171.522274733
1044918875,35812937.67099433
1044919243,13563261.33723712
1045961446,8762234.881635124
1046125885,30289958.393180475
1046298092,17230025.10741161
1047440176,29052448.774914585
1047553323,7664264.871182356
1048071171,43439491.97809975
1049029417,21011891.265651263
1049179883,26548141.720771667
1049458669,30605048.87602919
1049490456,32422538.067779522
1049718151,5230277.265127753
10500324,25559763.983715355
1051297459,18283381.6019849
1051723909,32890721.02028082
1052096870,20733695.654093284
105231979,15434331.925903521
1052598935,18602038.00740008
1053288769,15653042.821747124
1053506000,7584828.478972773
1053709012,18884270.166991122
1054155456,3784600.8335485035
1054183033,6701711.8610922275
1055110288,33236045.4769176
1055280734,16384464.080806693
1055292020,30158353.269674856
105565188,9397066.945934871
1055715186,23253985.692781545
1056283823,38668332.033577584
1057143322,31703635.718599837
1057565195,29999294.442366082
1057891675,40180392.076042764
1058184184,30171099.69581262
1058754098,19162154.24036181
1058988926,41966279.22663777
1060658700,5137658.687884768
1060731119,33868484.27646544
1060942736,14792546.834885748
1060953646,34111386.524009466
1061777512,33008836.979989663
1063352576,21391765.02772907
1063492083,18576248.800651
1064227773,34553139.13649063
1065071029,28055665.321220107
1065179054,26863654.643073864
106530242,17233266.67879963
106558646,3520354.9516231343
106685184,17567119.68935261
1066858964,43600034.262602046
106705133,3958162.3893239815
1067398856,7412665.52432219
1067885278,20917147.415080097
1067970,23514877.925877202
1068098496,36644689.01834578
1068298311,16482804.019537285
1068515581,35120643.92324666
1069211376,46957056.946391806
1071550768,32034030.654291485
1071673479,1091367.2920094002
1071727846,18418893.12814203
1072278088,26526017.39923175
1072995306,9633703.510287747
1074297431,17898944.854588
1074331622,18307760.28347216
107456883,14484291.309313193
1074855139,16853481.93646626
1075283470,20874024.95485927
1075411242,23888938.84956905
1075732342,33071921.954311848
1076096350,10462753.507385032
107666202,35145966.59294399
1077472023,33884048.90068102
1079683965,6112112.912570403
1079951835,17018432.793671314
1080323153,21574103.73157689
1080844241,40190583.477968946
108203668,28737408.449301887
108213146,28151851.90010553
1082262945,33353033.697976585
1082864378,19699353.260290515
1083707533,31939755.047163952
108403661,2327716.6016245256
1084397983,27618029.82686613
1084431292,35883563.67086269
1084581069,17208909.942569546
1085038607,3063590.7291966984
1085084497,41984349.24087684
1085229280,18781908.32117293
1085510648,48212192.311420225
1085881951,16462086.605363915
1085882007,34449529.2441691
1085910515,36328674.69590307
108610409,35025511.10679332
1086569026,22761588.53627568
1086820883,17987415.87574028
1086962283,28011349.307982557
1087163936,17489169.01513988
108734762,26846210.242281422
1087612350,20834077.18140192
1087681649,23188880.600744903
1088360907,17259774.90184458
108885370,31602578.697873596
1088867007,19430841.255622186
1089106361,18217816.62454113
1089622428,27976740.8535845
1089767427,30427641.418660168
108980580,27951167.596802473
1091470526,18145176.5070264
1091631666,34652725.177629635
1091745945,2782154.5372333336
1092124990,16574349.859127771
1092555354,33217500.032342438
109341864,28467454.079840854
1094588886,41311049.706190474
1094824382,29685183.01158056
1095039261,21883001.055520255
1095263306,21644492.510637134
1096077505,24112147.94184541
1096565436,17915915.191600334
10968059,43464237.64038064
1097472544,38676970.369704455
109822679,8807836.789755642
1099056611,17488224.030642677
1099388776,2316725.3872073907
1099472249,20110200.68565003
1099564840,6240292.430429327
1100048277,17023775.505589467
1100276687,6784984.236146109
1100541264,8640245.113696652
110077966,33809915.67101707
1101672261,34798706.58996747
1102273593,34873255.30247343
1102402906,12327049.74259294
1102541950,35460102.43026621
1102809614,19659696.710656628
1102814669,35378831.50990403
1103082804,38262020.11758207
1103286910,20843510.193320256
1103368940,36594416.8526963
110350278,17848381.64996412
1103540935,7609885.768109316
110368744,6419426.582674008
1104014396,1156025.0939358226
110406323,45614458.223525286
1105331011,44575417.393717885
1105982863,12241170.285708264
1106241100,20539867.880506504
1106563471,21784106.837234594
1107289052,36023985.26893752
1107461160,28534407.98771747
110836519,21898417.62532883
1108430240,24897652.839305703
110897870,17941797.099886585
1110364836,17287209.7866664
1111519643,27240720.032527138
1112589641,25597689.13587974
1112725405,17336830.121906724
1114166998,18002105.00281207
1115292010,26205359.99874004
1116004069,38378691.66143251
1116487834,17323569.66691553
1117004656,20560865.585296463
1117136867,24627075.78809089
1117195616,39275543.1094955
1117947416,39472157.05721859
1118238925,12882685.385788094
111846917,42805560.630122066
1118482512,17619965.6773737
1118815295,23970703.245562665
1118878688,9381692.929477545
1119261733,18891260.66262028
1119530134,35097350.46782569
1119629515,14283682.855026787
1120000702,27250240.975136466
112044852,40872140.060082205
1121880142,32554299.056021556
1122235886,29178830.24673416
1122555066,18391416.744453307
1122574109,19401865.997111198
1123664964,39408649.775587834
1124294151,16999433.83231703
1125699550,16238234.464094387
1126221533,16792926.681481905
1126641381,18182017.701723497
1126757306,8162060.856836146
1126796520,11077941.457126863
1126811259,35417812.072690204
1127832368,25183547.518967245
1128226922,20277000.495616067
1128498225,33618203.10048664
1129027163,30911244.405095056
1129221340,32616784.06900852
1130257145,22555032.253669508
1130720014,37462778.564941846
1131027065,5759884.091017357
1131427620,35389559.93101736
1131523873,43333093.05299582
1132295917,15326358.906375105
1132486761,26493662.190289546
1133082361,24631881.484815426
1134509383,23967462.636322204
1134521236,45849966.31836337
1134779082,13619523.700302036
1134883832,35401613.59935417
1135419607,17146450.41700671
1136836722,16340105.028816374
1138013832,9453599.975984007
113804746,18257642.29842815
1138064736,32166112.002880797
1138211675,19543832.970074695
1138486916,1772904.3900100105
1138681044,2511810.0721226884
1138720460,23941711.278444618
1138882964,14181710.521049127
113905839,6945024.179164265
1139237569,14039841.021635758
1139538400,15392641.836360253
113967173,29754422.083717603
1140820511,30991472.362730503
1140974500,10989508.299212072
114150551,16335672.376670502
1141520169,2385786.2561876695
1143001734,38438353.04814388
1143047042,8240990.628227181
1144429601,12597049.493481204
1144656675,25051407.196467146
1145920557,22703553.691701703
1145967559,19404225.43589625
1146131621,15410484.37542755
1147881605,40006246.2401097
1148019708,26829631.652211983
1148541354,16865668.426135395
1148886023,30711330.969323713
115061644,25267470.238395147
115078097,19067866.696548298
1151049976,36484194.068582214
1151284420,15356083.518717634
1151324021,22633317.127077
1151780520,45399498.17973514
1151992282,33936059.218370624
1152013551,32617773.167737313
1152212686,9372628.262127055
115221470,20203896.896130197
1152668140,18989162.46994525
1153463658,25913099.917461492
1153586106,9580641.23679413
1154474865,39220334.770959154
1155876159,31120082.64736677
1156025460,20711244.662191983
1156133043,15018739.118957633
1156478311,8133978.408652381
1156548075,27331111.08883084
1156784512,9554104.750446815
1156966312,19382945.322925232
1157350549,36511639.65398416
1157443909,29924090.070736658
1157809969,13299073.442653423
1158664242,25442493.355813142
1159089979,7663570.127051386
1160053013,28247619.753092542
1160686668,21511606.527034946
1160906376,35751946.68708505
1161198334,22554604.943117365
1162694155,21947188.856277633
1162779364,19553697.280209087
116365849,18903793.235465117
116412859,15356001.675180238
1164570156,44572817.082386665
1164715267,47163220.19982256
1164876923,12386123.090213984
1164894495,19257946.538238388
1164972263,10468806.034829589
1165406994,17028034.26758186
1165584264,38986825.030203395
1166172413,914720.7376719785
1166895244,39277125.703075714
116714199,37649936.122912504
1167639431,18368555.646541994
1167794399,20099238.600703966
1168308277,40941771.09678687
1168445787,17815968.455722157
116873459,19653168.915428355
116932311,20945079.733856775
1169334826,16611874.792538056
1169693633,26677505.61188471
1169771634,37924879.859165676
1170310305,22351281.63459937
1170579868,6324912.458941439
1170773819,18857437.73484948
1172563804,10208047.735470166
1173152518,33580873.45807085
1173279604,16847919.32186111
1173338218,9704989.90046898
1173516975,20101042.886357583
1174872667,24786196.309382156
1175203365,28442720.239461184
1175487443,8639096.672103263
1176993573,24800297.266541313
1177210685,20602342.428853434
1177454800,27940678.09453645
117774602,14162812.149856318
1177765216,14738904.416364953
1178028129,27669253.200199917
1178264982,40569479.45925452
11785683,33672079.36076846
1178816469,20703178.42290315
1179315785,32947629.749983802
1179497817,42161574.996883735
1179944784,33740976.96117511
1179960916,32700885.708140314
1180454807,35421885.05326085
1181120822,15391037.424800724
1182519191,29440748.91867124
1182614734,15613478.164495258
118297093,18348233.147915464
1183225535,5003068.086500471
1183600513,17033717.837976426
1183713026,26154983.46291874
1184105273,18031452.85831637
1184367501,31030951.905114222
1184815546,37047704.280030176
1185025081,29039760.942428842
1185534283,14654435.124984685
1185885556,45142596.312034704
1186834536,30434318.316908836
1187497833,30033075.765551843
1188079800,28709199.42014024
1188186067,41085190.33651449
1188231063,36469758.61543862
1188467144,32113550.940451764
1189196490,22979551.578932878
1189198101,43366154.99030442
1189882633,16945483.46460998
1190040870,33252550.25374043
1190219966,33114427.196757026
1191879879,18000753.012476772
1193115461,17559026.077927247
1193187793,9611283.03692702
1194642850,19166529.167961635
1194958720,3513139.396794987
119542887,36894900.82195237
119569312,30971078.591999218
1195836508,31654621.69646868
1195892797,23721407.693793103
1196305060,34389528.18670321
1196386464,21416895.787640464
1196398313,25745043.471724667
1196810623,17128356.8884497
1196813450,42090790.09173289
1197090770,26416216.769542184
1197154274,17553211.521107584
1197328245,35558501.681431144
1197569463,13950871.405794665
1198404856,32235086.23114967
1199075201,25472666.309784397
1199480876,3544270.3879272332
1200859428,36072515.543200076
1201893930,20221016.37105815
1201963444,45269708.160951026
1202160868,14573060.171029331
1202189440,21004759.3317302
1202750543,31365630.48289406
1202918770,28061688.07031411
1202937149,25169911.221950695
1203069519,43804825.329997316
120316657,36700959.35362079
1203373488,16135725.393448887
1204016583,35290573.62540982
1204128117,20639489.14067562
120454717,38870047.09245755
1204737237,5789187.773241704
1205091053,18640024.15707254
1205814686,1342568.8959534003
1206024018,17984158.219707526
1206424468,23739806.735089302
1206756635,1644658.528715717
1208065896,16703430.15398906
1208252310,15962814.996593772
1208345452,32849690.48518452
1208430866,24860153.424657192
1208675647,22560167.97976889
1208691081,37637963.13874856
1208693295,7041025.984310659
120889622,12309001.112344554
1209606062,20729632.40589119
1209790776,17485782.23760454
1209871661,23992817.957237482
1210342871,17493291.935135514
1210515418,41781845.06163297
1210587430,17154794.4719991
121085860,16630276.973315416
1211230421,6103356.461577858
1212010438,35109923.941870965
1212038117,15490293.722997611
1212393638,21179089.583252024
1212871042,33058945.455595
