segment_id,time_to_eruption
1000213997,28822372.0
100023368,40150650.0
1000488999,11739972.0
1001028887,14068968.0
1001857862,14527534.0
1003310246,28682068.0
1003545497,35791704.0
1004288653,19100396.0
10044968,3874393.0
1005166812,27853884.0
1005502784,26600422.0
1005767712,20283712.0
1005985933,14892916.0
1006013726,21962876.0
1006026494,7923856.5
1006540019,11532868.0
1007067208,15885238.0
1007233480,20758886.0
100741545,36635470.0
100781580,4427599.0
1008031106,30890510.0
1008453141,8284538.0
1008467020,21576650.0
1008990702,21482300.0
100924436,10313254.0
1009570124,26405594.0
1010782837,23541316.0
101092507,10603344.0
1010943716,20757142.0
1011004896,22814336.0
101110196,17771326.0
1011275894,23112122.0
1013422575,11952800.0
1013765862,3940747.8
1014679633,31720098.0
1016115878,45007644.0
1016184206,14060668.0
1017230048,12520864.0
1017425206,37745016.0
101767110,31217856.0
1017793579,11352368.0
1018339787,5496987.5
1018415836,19093558.0
1018835959,21355954.0
1019822001,22867496.0
1020904533,41632316.0
1021766991,25256594.0
1022303057,31231270.0
1022564826,15220526.0
1022792201,42050504.0
1022920538,0.0
102293055,32106660.0
1023129837,41573468.0
1023178939,7203992.0
1024202315,42329510.0
1025034217,35593668.0
1025592404,21333430.0
1026104909,3622077.2
1026215164,13654734.0
1026330044,23764018.0
1026893635,22077138.0
1027015334,18710780.0
1027196270,18069828.0
1027492850,22255972.0
1028291376,19668468.0
1028734549,11920638.0
1028909050,35897348.0
1028936480,7068103.0
1030142029,24370490.0
1030502977,10569570.0
1031020617,14895458.0
1031159375,16538414.0
1031162177,27462852.0
103255324,27165150.0
1033010545,14773512.0
1033712814,23287692.0
1034145574,19451680.0
1034149150,36378210.0
1034495604,31613380.0
1034575439,19519610.0
1034661081,12008670.0
1036359163,15236996.0
1036419067,32576574.0
1037409111,35168732.0
1037457727,38921844.0
1037866071,16582722.0
1037870582,33697944.0
1038229705,2525890.8
1038561162,21532752.0
1038795212,40545612.0
1039022988,21389906.0
1039467390,22199204.0
1040926190,36432590.0
1041238096,18629576.0
1042404145,37840284.0
1042683102,26293144.0
1042872766,8366320.0
1042966293,31948960.0
1044132676,42709756.0
1044145499,27201426.0
1044572708,27690652.0
1044918875,34106332.0
1044919243,12977370.0
1045961446,8826198.0
1046125885,25328006.0
1046298092,14709094.0
1047440176,30265016.0
1047553323,11014382.0
1048071171,44284896.0
1049029417,28924006.0
1049179883,28201234.0
1049458669,25852760.0
1049490456,35898024.0
1049718151,3650418.2
10500324,26036630.0
1051297459,19377168.0
1051723909,25290154.0
1052096870,14778902.0
105231979,17044386.0
1052598935,29352938.0
1053288769,16084280.0
1053506000,10737472.0
1053709012,16124406.0
1054155456,4030292.2
1054183033,9694328.0
1055110288,30830040.0
1055280734,17508732.0
1055292020,31242414.0
105565188,14214558.0
1055715186,22535632.0
1056283823,39882824.0
1057143322,25294430.0
1057565195,34500816.0
1057891675,36283548.0
1058184184,30929926.0
1058754098,21980628.0
1058988926,38773540.0
1060658700,6174140.5
1060731119,29859052.0
1060942736,16893454.0
1060953646,26803112.0
1061777512,32350220.0
1063352576,22921968.0
1063492083,18049080.0
1064227773,34755100.0
1065071029,27418536.0
1065179054,29989456.0
106530242,14066858.0
106558646,4696663.5
106685184,15637894.0
1066858964,39574510.0
106705133,3205737.5
1067398856,12557802.0
1067885278,24673026.0
1067970,22756008.0
1068098496,33162056.0
1068298311,10580698.0
1068515581,35627100.0
1069211376,48071484.0
1071550768,32903484.0
1071673479,413529.38
1071727846,20860218.0
1072278088,35548464.0
1072995306,10396632.0
1074297431,16828300.0
1074331622,16545208.0
107456883,12508322.0
1074855139,20624970.0
1075283470,19937278.0
1075411242,24668134.0
1075732342,33856932.0
1076096350,9942210.0
107666202,33613020.0
1077472023,32575362.0
1079683965,7104687.5
1079951835,21872854.0
1080323153,20793802.0
1080844241,38279784.0
108203668,31726078.0
108213146,23150170.0
1082262945,21202858.0
1082864378,29509502.0
1083707533,23656280.0
108403661,6473765.0
1084397983,23319590.0
1084431292,37526508.0
1084581069,23070460.0
1085038607,3930246.8
1085084497,38535144.0
1085229280,19035794.0
1085510648,43679820.0
1085881951,10934076.0
1085882007,30837424.0
1085910515,30171716.0
108610409,28971396.0
1086569026,18190486.0
1086820883,18637798.0
1086962283,33510486.0
1087163936,16386786.0
108734762,35747876.0
1087612350,10536316.0
1087681649,20718434.0
1088360907,26889556.0
108885370,23461810.0
1088867007,9380858.0
1089106361,17160226.0
1089622428,6288519.5
1089767427,31896550.0
108980580,32103384.0
1091470526,19720880.0
1091631666,14460292.0
1091745945,3826781.8
1092124990,10795998.0
1092555354,34464480.0
109341864,25897448.0
1094588886,39454876.0
1094824382,28579050.0
1095039261,23777910.0
1095263306,22357736.0
1096077505,32108928.0
1096565436,12012286.0
10968059,42902864.0
1097472544,42197284.0
109822679,9414142.0
1099056611,18169990.0
1099388776,1422354.8
1099472249,24724106.0
1099564840,9421120.0
1100048277,16733072.0
1100276687,7938443.5
1100541264,5936676.5
110077966,35735548.0
1101672261,34356880.0
1102273593,25811564.0
1102402906,11980034.0
1102541950,29974078.0
1102809614,19996484.0
